token,x,y
"lives",0.11538839826978373,0.642955171008771
"ltd",-0.05036569310441227,0.5768897482944162
"highest",-0.008168252215450415,0.5319906315882953
"accounting",-0.08630516510938926,0.4929897957819046
"great",0.00014441182819792397,0.6004949590925267
"victory",-0.1853620402498517,0.5058306894888548
"critical",-0.031232888414126976,0.5234513617549706
"steady",-0.05478134001455249,0.4954939369329323
"t",-0.08361524509968163,0.5301239269225367
"presents",0.04276845974351053,0.623583247980715
"spinning",-0.05377696421649621,0.4625694406332037
"horses",-0.005392213054403891,0.5516014724510093
"forth",0.036256891664225376,0.5544894681271119
"interests",0.026322835311039613,0.5817007790669395
"dwelt",0.11244780357693462,0.6459167241571745
"bow",-0.02878872093405043,0.5065468087899992
"any",-0.11558583592330826,0.5696967260442198
"active",-0.036440746496611255,0.5725121658397935
"skill",-0.0449998078587446,0.5741071534694352
"extensions",0.05127226479166695,0.6583907128621151
"represent",-0.049760387850924605,0.5083459762313578
"volkhonka",0.13377684044374166,0.5698023381865163
"work",-0.059373707444729674,0.5011246010834531
"discussed",0.02819091717177955,0.5244667622591305
"created",0.0747959901049027,0.6420731319542547
"teachers",0.08673317413827203,0.6092397529606095
"authors",0.040007783826109436,0.6319299229762613
"there",0.037075684731412914,0.6685220152204073
"circumstances",-0.005679215777985719,0.5306282737724605
"preserving",0.09729206154530501,0.5239826664821629
"party",0.05208150921044979,0.5651631946708268
"draft",-0.03636690517875523,0.5224680621070783
"vol",0.01761258785140351,0.6769505478190001
"bound",0.06869903051216356,0.3914437462112611
"does",0.04859751594289897,0.6935780679942515
"xxiv",0.16098767754056667,0.5179735950174982
"a",-0.005108031179020901,0.6803833064452771
"aid",-0.1497485366334847,0.39931166907855575
"thirdly",0.18953638563025507,0.49021987163914404
"weapon",0.1345286713544101,0.6644583198474602
"into",-0.031059795018275847,0.6710351504051733
"ascending",-0.046122506832378916,0.5565484644474805
"distributed",-0.05531764321876099,0.5530804764676428
"conclusion",0.1620103459808121,0.5828480528492931
"against",0.03285427658634557,0.61734302246008
"russian",0.06693579399003458,0.6533487175506398
"crisis",0.008963342364586763,0.5236273888653494
"proletariat",0.014993064299242263,0.5764117956751583
"simultaneous",0.004131320777339166,0.5143921471549645
"agrarian",-0.021215760046691935,0.6074779984715666
"attack",0.01676710689907774,0.5953199139671778
"come",-0.02200226382041357,0.6315753217853797
"capitalist",0.02911504697690168,0.620613271700293
"hinder",-0.03615091582236029,0.6031169686188168
"weighed",0.027149531237326354,0.6557541632856336
"vii",0.062139798517380274,0.4751819135137575
"xxix",0.07545625226522698,0.5963126969933867
"scarcely",0.0022781024806406078,0.6230138910148015
"c",-0.06166821726558359,0.6212855057903182
"completely",0.0273350667350094,0.6869037129432493
"years",0.0778015239517972,0.6281222797420698
"most",-0.10044043374427888,0.6408442536571216
"sprouted",0.17572469751410433,0.5996995839844663
"changes",-0.043220630947485135,0.6232282814759877
"iv",-0.039736791127384964,0.6584918815079699
"forest",-0.08987952175222508,0.5729924033355259
"conceptions",0.09993534537166296,0.5513680165734413
"persons",0.05880172957531761,0.7212600652907144
"state",-0.05437017372675026,0.5790104415885458
"ages",-0.10726618171517913,0.6728507365519563
"constitutes",-0.06274801499087898,0.42837634073649256
"year",-0.039603099552510825,0.5781137171428259
"therefore",-0.023496855577991783,0.6238171799685208
"viii",0.06806926750133115,0.5524742240908338
"period",0.003403058450776264,0.5911112401377929
"clashes",0.03994334661291729,0.7434231779966284
"chipped",0.10034252568882676,0.633709541126086
"stalin",0.07792150460057863,0.6285063478146066
"nature",-0.09224373772880537,0.5411184205273026
"creatively",0.05539868618740191,0.657915628475107
"that",0.015068361365629314,0.6423734088688038
"xxxvii",0.0032187874477769204,0.5809185308014347
"smelting",-0.12573763245580918,0.5314970788776104
"applied",0.05129307476388238,0.6678940744441388
"six",-0.04983979091492181,0.5214133635571035
"history",0.07280212575382394,0.5198814066992095
"expanded",0.09887272255575505,0.5848240127771624
"etc",0.03830757101218729,0.5194167297533081
"university",-0.07050155978755387,0.5399537292579102
"ability",-0.05917442954055741,0.5055691554602172
"his",-0.0051190362174844475,0.5789406549987064
"understanding",0.11359556101635561,0.6726700368926349
"agricultural",-0.001432661551666159,0.681920691028576
"corresponds",-0.0378190620172618,0.48277293726018256
"x",0.12237043205378817,0.5748751363066353
"they",0.022378590390337336,0.6506586942849062
"someone",-0.023009795864600606,0.5836748882448853
"made",-0.027439679883172217,0.602476056439412
"make",0.022996433978036204,0.5945509400583202
"under",-0.01854424157032717,0.686750556422566
"entire",0.039650273554185926,0.5533592320800216
"thousands",-0.017770374166265625,0.6169482328751299
"worked",-0.008909974039872974,0.6022181854342992
"agriculture",-0.00523400870132857,0.6290719656645202
"academician",0.01459612641015371,0.5453663978381496
"processes",0.0027897127806991093,0.6006029854114812
"clothing",0.06336972254707911,0.5547509414706762
"first",0.024080147054232868,0.584837896171009
"investigation",0.08365540328754825,0.6213095041994847
"laws",-0.0013703357517949669,0.5395023287669427
"ownership",-0.1952776124512411,0.4936500023733605
"economics",0.018670212082961844,0.5744803608061131
"indirectly",0.11281188878721654,0.5617413007605002
"fishing",0.05075239589708456,0.5411996707597839
"mode",0.014914617771191734,0.3778303032899552
"numerous",0.051822700473951086,0.6123844201784414
"adopt",0.0375188320787104,0.5624011692672969
"embryo",0.07692562230657624,0.5158627959951009
"aware",-0.006392982892640814,0.5455342220954197
"down",0.019506621203134664,0.6344672919633653
"expresses",-0.025161154619270633,0.6816118273904964
"beginning",0.004179467690343913,0.5146585881973884
"ix",0.07965926473565021,0.4566247904816482
"fruits",-0.05682661554538685,0.6201394126013965
"dozen",0.06879688726322454,0.6446776883359926
"also",0.07309554891462863,0.5498253609168934
"exist",0.05744020976949668,0.5612603913104606
"skins",0.019958692148581973,0.6590936020106769
"physics",0.07276759772072595,0.7249010042181327
"surplus",0.0034492449780505474,0.39194761858893984
"march",0.1351038179558756,0.5473271519234599
"inherent",0.04221817594020698,0.719355985666384
"mesopotamia",0.1691483289393274,0.6320341936600883
"follow",-0.08012972487531744,0.6299475748129678
"zoological",0.04896777938097936,0.5740844313439908
"womb",-0.11168552148840369,0.4938632301816757
"translation",0.0163070289564786,0.5714955504164344
"xvi",0.0918340643849048,0.5700616734929964
"may",0.031033436150878176,0.6572269316674042
"pupil",0.14359377865929795,0.5632924513356223
"drafting",-0.07183695571042167,0.45532825186301673
"basis",-0.12345881291708988,0.528640680275113
"xxxi",0.023059082401437593,0.6238492974625757
"j",0.13913436933981005,0.6057038088849604
"stage",-0.12455609515062324,0.5511617919557517
"329",0.008018688186109138,0.5829695696829972
"road",-0.06407124592115054,0.5299890350292243
"however",0.2032647756428681,0.6559771528571807
"dogmatic",0.008734058220784657,0.5786802576054264
"change",-0.0791815029827706,0.4908096470783826
"many",-0.09551134417679946,0.5464627597792935
"thoughts",-0.0022118763060041194,0.5448044818391423
"sometimes",0.029466051191058915,0.7124835039213743
"found",0.18856776042566264,0.6142520876083678
"sum",-0.10171139457294184,0.45416432043322696
"moist",0.08193179160684479,0.5785693652501317
"condition",-0.10046389656434684,0.7130585300222751
"confidence",0.10786510460902944,0.5145165128051066
"die",-0.19323736558024332,0.436475460993227
"moribund",-0.07945799026704398,0.5446657619171217
"manufacture",0.0018889908365634436,0.4647649248855411
"lightning",0.043616152623039486,0.628021123629765
"money",0.10654908362687097,0.5931433392504518
"word",-0.1822166043150341,0.4241536424327582
"tests",0.030826284654451426,0.6202966799363595
"continuer",0.06288350964656354,0.5892983242288266
"new",-0.04773719603934453,0.6147363544245328
"depends",-0.11239826712411163,0.6327120805099529
"experience",0.01631155389787705,0.556294862303787
"prospects",0.1093674884698637,0.6854342706268061
"about",-0.04240845655002717,0.7449786220734937
"dropped",-0.004679167659111777,0.6651969789661591
"machinery",-0.09172037125748217,0.5609906904375581
"goats",0.13645085405506774,0.690927757488815
"copies",0.054630842485957475,0.6142460899487927
"comes",0.06126200687477881,0.5749540240937712
"socialist",0.0018258645256753886,0.5557130284458222
"away",0.022599852680130927,0.6417210424967866
"printed",0.1015906858526586,0.5565515213114557
"were",0.047225919214842135,0.6707386094708355
"contradictions",-0.057967841067848684,0.5390318978217373
"imperialism",0.060568723106233194,0.5325532442016103
"possibility",-0.0007944764463028234,0.518631328961065
"socialisation",-0.053516748438510585,0.5003394177432119
"tasks",0.033102244216509424,0.6479620807187587
"criterion",-0.18552778065382866,0.4075327997123855
"replace",0.005431178310796286,0.5981735152154779
"develop",0.03557210612477145,0.5903606234893396
"real",-0.011580934270196484,0.6184178978745526
"society",0.01465783278286064,0.583128693105706
"knock",0.06586308151371321,0.6003677860114592
"during",0.1783577353985131,0.5718974397429347
"furthermore",0.11338881311901,0.6053961027267543
"type",-0.0812553533374985,0.6215521434777432
"beyond",-0.047561521693397286,0.6214978493677208
"could",0.08571212705788732,0.6765118978643085
"connecting",-0.05704805018541672,0.5213173235476658
"extracted",-0.12879603450088073,0.4267150728878335
"russia",0.06928233407058132,0.6146116454423476
"democracies",0.07280895553551815,0.5674628347509487
"led",0.11112916454761071,0.6865746396783523
"age",0.012247209355055924,0.6737267933424632
"emergence",-0.012030741224997345,0.5744539717904771
"doctrines",0.011414557712605765,0.4719129017465113
"foreword",0.0113245754207143,0.6046615530080054
"discuss",-0.08914783311446892,0.5398258847666305
"quite",0.03454246731862386,0.7311445908876277
"sensory",0.07230610788168201,0.6785760197661705
"served",-0.03295042298082516,0.7032323554044788
"spread",-0.03239184104667935,0.5105032074863732
"sold",0.05230878200436987,0.5486524332225728
"discovery",0.0320071117399855,0.5239712464242064
"xiii",0.06640351929613605,0.5845165576566311
"slavery",0.15292048358468696,0.63276333549419
"floods",0.01328525317794333,0.6180732550110568
"xi",0.06501857500693026,0.6385112196977246
"part",0.12509694513250721,0.5946812241317013
"cultural",-0.09034510664676257,0.4040277120880151
"isolated",-0.08872101994954645,0.5657666644530992
"maintained",-0.01834976546016994,0.5189228733543579
"tools",-0.10787284445490483,0.45017654572833243
"land",0.07336768427904558,0.6355101251051775
"implements",0.002739963834049619,0.5661715253115737
"arrow",0.15869068798791344,0.5897353726964883
"sticks",-0.07156410564378421,0.6003798252336842
"millennium",0.10909842027152673,0.6940123349199796
"provide",-0.04474054475503738,0.5735843881927283
"practice",0.009530957235616262,0.5446633897452372
"marxist",-0.01361774049187179,0.5942169002979081
"content",0.07411352448175011,0.5808545237088051
"division",0.06256739411675549,0.6427562179247044
"xxxix",0.10355209783072361,0.5849488288902365
"achieve",0.12284949100736714,0.5815376120365944
"companions",0.13664875031802992,0.5793519865081763
"conditions",-0.031702708102799966,0.5879068311261181
"g",0.028056592600298608,0.47944028371611597
"teaching",0.13450393217481646,0.682723680375974
"monopoly",-0.1316657014125938,0.5507850820851866
"special",-0.07221821394830977,0.587067105598607
"example",0.030163208825019678,0.6681467289429397
"tipped",-0.010272964678740816,0.6459473337028863
"mono",0.028294079436599638,0.5604591546647167
"nineteenth",-0.021176770775488206,0.524444713725364
"fire",0.021042056072650146,0.5844417080663646
"crude",-0.17789815533589318,0.5235083472128751
"famous",0.04758597021175498,0.5422361877247809
"to",0.04168333188028355,0.6733300210366662
"studied",-0.11830033111300156,0.538055240465954
"containing",0.12089790815546073,0.663660634055602
"put",0.10432292968721027,0.6305156980708648
"scrapers",0.21616818748560238,0.6668026150389896
"values",-0.06292351418690245,0.6257981428682962
"forc6s",-0.027722709788852835,0.5102652922682358
"using",-0.0008426107250392445,0.6419549907452501
"consumption",-0.023813058108402695,0.5388027436767573
"understand",-0.011345368135892105,0.5986106408521286
"live",0.05068942278609605,0.5175602429735503
"requests",-0.02022641585361181,0.3901439288526656
"phenomena",-0.09691408532606502,0.5056903562538274
"distinguished",-0.049820375448448036,0.7122530734721071
"165",0.02766725998818715,0.5045161367507573
"address",-0.04206476817707779,0.6343038421306024
"drafts",0.05709820727028108,0.6115107207038328
"issued",-0.006274142139625204,0.49953374115112387
"relationship",-0.19654677777744473,0.5028466056092826
"countries",-0.0966545099266419,0.508159029046859
"every",0.06797190364522078,0.6128957963736518
"income",0.013414285545190745,0.5466005136490569
"acts",0.021890179438533726,0.6553514370393771
"frequently",0.042579714159743015,0.5533897603843256
"artificially",0.07235538556478355,0.5564051564600035
"fundamentals",0.050076195779006606,0.5226139314301279
"much",0.15373504596113916,0.7258261522064147
"moscow",0.045363496094469706,0.5563811993103456
"planned",-0.013282848989704311,0.5323125476152618
"earth",-0.07672798098577818,0.5516359796601276
"slowly",0.16754023779473923,0.6068868265384821
"behind",-0.06733499465844661,0.7051109633807523
"singles",0.14000259407402493,0.749330927367794
"carefully",-0.0013139595595108716,0.6202248893558298
